year,finder,category,cves
2023,RyeLv (@b2ahex),other,1
2023,Stiv Kupchik and Ophir Harpaz with Akamai,other,1
2023,"Communications Security Establishment, CSE",other,1
2023,"Jan Vojtěšek, Milánek, and Przemek Gmerek with Avast",other,1
2023,National Security Agency,other,1
2023,Kap0k,other,1
2023,"Zhang WangJunJie, He YiSheng, Li WenYue, Zhu ZhiQuan with Hillstone Network Security Research Institute",other,1
2023,Denis Faiustov and Ruslan Sayfiev with Ierae Security,other,1
2023,Andrea Pierini with Semperis and Antonio Cocomazzi with Sentinel One,other,1
2023,Michael F,other,1
2023,"lm0963, l1nk3d, and renyimen with From TianGong Team of Legendsec at Qi'anxin Group",other,1
2023,K. Edward with PHi,other,1
2023,Matt Bierner with Microsoft,other,1
2023,Jimmy Bayne,other,1
2023,Ruslan Sayfiev and Denis Faiustov,other,1
2023,Ben Lichtman,other,1
2023,Sergey Egorov,other,1
2023,Microsoft Offensive Research & Security Engineering. with Microsoft,other,1
2023,guoxi with Venustech ADLab,other,1
2023,R4nger and Kap0k,other,1
2023,R4nger & Kap0k,other,1
2023,Lee Riefberg,other,1
2023,MSTIC,other,1
2023,JeongOh Kyea of THEORI Trend Micro Zero Day Initiative,other,1
2023,l1k3beef,other,1
2023,eputv,other,1
2023,manavoid,other,1
2023,bawolff,other,1
2023,Roberto Bamberger and Matt Wagenknecht with Microsoft,other,1
2023,袁子建,other,1
2023,Vipin Kumar with Microsoft,other,1
2023,K24 Sec,other,1
2023,Vlad Stolyarov and Maddie Stone of Googles Threat Analysis Group (TAG),other,1
2023,Microsoft Office Product Group Security Team,other,1
2023,Tom Lancaster with Volexity,other,1
2023,Paul Rascagneres with Volexity,other,1
2023,"Vlad Stolyarov, Clement Lecigne and Bahare Sabouri of Google’s Threat Analysis Group (TAG)",other,1
2023,Tillson Galloway with Georgia Tech,other,1
2023,Rafay Baloch with Cyber Citadel,other,1
2023,Aleksandar Nikolic with Cisco Talos,other,1
2023,"Narendra Bhati with Lead Penetration Tester at Suma Soft Pvt. Ltd. Pune, India",other,1
2023,Christian Pöschl with usd AG,other,1
2023,"Genwei Jiang with Mandiant, FLARE OTF",other,1
2023,"Dhanesh Kizhakkinan with Mandiant, FLARE OTF",other,1
2023,"Li Qi , Dong Kangwei and Zhang Yanping with 360 HuntingZero Lab",other,1
2023,Jack Moran with ZX Security,other,1
2023,Matt Cotterell with ZX Security,other,1
2023,Ethan McKee-Harris with ZX Security,other,1
2023,Firas Fatnassi,other,1
2023,vv001,other,1
2023,Dragana Damjanovic,other,1
2023,Hong Hai with Alibaba Orion Security Lab,other,1
2023,Ben Faull with Microsoft,other,1
2023,Erik Donker,other,1
2023,Microsoft Threat Intelligence and Microsoft Office Product Group security team,other,1
2023,Carolina Hatanpaa with Azure Red Team,other,1
2023,Dirk-jan Mollema with Outsider Security,other,1
2023,"Anonymous, m4yfly with TianGong Team of Legendsec at Qi'anxin Group, Anonymous",other,1
2023,Khalid Amin with Cyshield,other,1
2023,lxhom,other,1
2023,M. Akil Gündoğan,other,1
2023,H01 and H02 from FPT Software Cybersecurity Assurance Service with https://www.fpt-software.com/,other,1
2023,Jordan Hopkins,other,1
2023,Marcin 'Icewall' Noga with Cisco Talos,other,1
2023,Excel Engineering team,other,1
2023,だんご,other,1
2023,Bonda,other,1
2023,Nezuko,other,1
2023,Asuka,other,1
2023,Yisekai Ojisan,other,1
2023,Kevin Jones with GitHub,other,1
2023,Ashutosh Singh and Rishabh Rathore,other,1
2023,Quarkslab,other,1
2023,Sukriti S. and Manish Singh with Microsoft,other,1
2023,Philemon Orphee Favrod and Ray Reskusich of Microsoft,other,1
2023,Kalle Niemitalo,other,1
2023,Thomas Imbert (@masthoon) from Synacktiv (@Synacktiv) Working with Trend Micro Zero Day Initiative,other,1
2023,Yazhi Wang working with Trend Micro Zero Day Initiative,other,1
2023,mainc,other,1
2023,Kim Dong-Uk( @justlikebono ),other,1
2023,Kyou Fujibayashi,other,1
2023,Yousuke Shibazaki,other,1
2023,Naceri with MSRC Vulnerabilities and Mitigations,other,1
2023,Xiang Li with NISL Lab @Tsinghua University,other,1
2023,Tom Deseyn of Red Hat,other,1
2023,Ivan Vagunin,other,1
2023,Marcin 'icewall' Noga with Cisco Talos,other,1
2023,Justin Steven,other,1
2023,"Maxime Villard, of M.O.R.S.E.",other,1
2023,David Buchanan (@David3141593) Chris Blume (@ProgramMax),other,1
2023,Simon Aarons (@ItsSimonTime),other,1
2023,"lm0963, l1nk3d, and renyimen with TianGong Team of Legendsec at Qi'anxin Group",other,1
2023,Lukasz Plonka,other,1
2023,Luca Barile,other,1
2023,"CERT-UA, Microsoft Incident Response, Microsoft Threat Intelligence",other,1
2023,Zhiniang Peng (@edwardzpeng) & kap0k,other,1
2023,Ashar Javed of Hyundai AutoEver Europe GmbH,other,1
2023,Tevfik DEMİREL with Cyber Security Engineer,other,1
2023,Martin Kibuchi,other,1
2023,Martin Mwangi Kibuchi,other,1
2023,lm0963 with TianGong Team of Legendsec at Qi'anxin Group,other,1
2023,Eran Segal with SafeBreach,other,1
2023,Bill Demirkapi of Microsoft,other,1
2023,Benoît Sevens and Vlad Stolyarov of Google’s Threat Analysis Group,other,1
2023,Maxwell Swadling,other,1
2023,Markus Zühlke-Taczkowski,other,1
2023,"Zhang WangJunJie, He YiSheng, Li WenYue, QinFu Xu with Hillstone Network Security Research Institute",other,1
2023,Hou Xiantong(Bl1nnnk) with Wuheng Lab of ByteDance,other,1
2023,Bryan Gonzalez from Ocelot Team @ Metabase Q,other,1
2023,Anonymous with Trend Micro Zero Day Initiative,other,1
2023,"Jan Vojtěšek, Milánek, and Luigino Camastra with Avast",other,1
2023,xinyue.hu with Chaitin,other,1
2023,dscheg,other,1
2023,Dan Saunders with Microsoft,other,1
2023,Trevor Harris with Microsoft,other,1
2023,Baris Reyhan with Netpack B.V.,other,1
2023,Tomer Sne-or with SentinelOne,other,1
2023,Martin Smolar with ESET,other,1
2023,Satoshi Tanda with System Programming Lab,other,1
2023,Aviad Hahami with PANW,other,1
2023,Dhiral Patel,other,1
2023,Soroush Dalili with SecProject,other,1
2023,ChengBin Wang with ZheJiang Guoli Security Technology and linfeng with Hebei Huace and linfeng with Hebei Huace,other,1
2023,"Marcin ""Icewall"" Noga of Cisco Talos",other,1
2023,Nathan Shomber of Microsoft,other,1
2023,Anna @little_pwner and @Voorivex Academy,other,1
2023,NGO VAN TU (@tusnj),other,1
2023,Quan Jin(@jq0904) with DBAPPSecurity WeBin Lab,other,1
2023,"Will Metcalf (Splunk), Microsoft Threat Intelligence, Microsoft Office Product Group Security Team",other,1
2023,Sascha Meyer with GAI NetConsult GmbH,other,1
2023,Adrian-Daniel Bacanu with Razdon,other,1
2023,Ben Ta,other,1
2023,Panayiotis Gavriil,other,1
2023,Alex Anders with Microsoft,other,1
2023,Marco Bartoli with Microsoft,other,1
2023,Giulio Candreva with Microsoft,other,1
2023,Anonymous with Trend Micro,other,1
2023,Barry Dorans,other,1
2023,Dr. Florian Hauser (@frycos) with Code White GmbH,other,1
2023,Guanghui Xia(@ze0r) with Hebei Huace,other,1
2023,Sascha Meyer with GAI NetConsult,other,1
2023,VictorV(Tang tianwen) with Kunlun Lab,other,1
2023,Andrew Bartlett with Catalyst,other,1
2023,Charles Truluck with Clemson University and Tillson Galloway with Georgia Tech,other,1
2023,Yossef Kuszer with Intel Corporation,other,1
2023,linfeng with hebei huace with guanghui-xia with hebei huace,other,1
2023,Sam Pope with MSRC Vulnerabilities & Mitigations and Benjamin Rodes with Microsoft CodeQL,other,1
2023,VictorV (Tang tianwen) with Kunlun Lab,other,1
2023,"Eli Birkan , Dan Yashnik, and Bar Lahav with Palo Alto Networks",other,1
2023,Legit Security with Legit Security,other,1
2023,Steve Walker,other,1
2023,Degant Puri,other,1
2023,Scott Gorlick,other,1
2023,Daniel Weglowski,other,1
2023,Alex Gough with Google,other,1
2023,Microsoft Offensive Research & Security Engineering (MORSE),other,1
2023,"Estevam Arantes, Microsoft",other,1
2023,"Yogeesh Seralathan, Microsoft",other,1
2023,"Michael Van Leeuwen, Microsoft",other,1
2023,"LIU An, WANG Zimeng State Grid Information & Telecommunication Co.,Ltd.",other,1
2023,Emma Kirkpatrick ( @carrot_c4k3 ),other,1
2023,"Thijs Alkemade, Khaled Nassar, and Daan Keuper with Computest Sector 7",other,1
2023,"Zhang WangJunJie, He YiSheng, Li WenYue with Hillstone Network Security Research Institute",other,1
2023,Valentina Palmiotti with IBM X-Force,other,1
2023,Quan Jin(@jq0904) & ze0r with DBAPPSecurity WeBin Lab,other,1
2023,Siemens AG,other,1
2023,Angel Palomo of ING,other,1
2023,Thomas Chauchefoin with Sonar,other,1
2023,Jamie McClymont with CyberCX,other,1
2023,Rhys Davies with CyberCX,other,1
2023,"Simon Rohlmann, Vladislav Mladenov, Christian Mainka and Jörg Schwenk with Ruhr University Bochum",other,1
2023,Norwin Boniao with https://twitter.com/norwin_boniao,other,1
2023,Mikhail Shcherbakov (@yu5k3) working with Trend Micro Zero Day Initiative,other,1
2023,Jordi Sastre with Prodware,other,1
2023,Markus Wulftange,other,1
2023,Carl Pearson,other,1
2023,Johannes Diebold,other,1
2023,Benjamin Schiele with Paul Hartmann AG,other,1
2024,Anonymous,other,267
2024,Azure Yang with Kunlun Lab,other,43
2024,Wei in Kunlun Lab with Cyber KunLun,other,34
2024,k0shl with Kunlun Lab,other,31
2024,Angelboy (@scwuaptx) with DEVCORE,other,19
2024,Zhihua Wen with CyberKunLun,other,19
2024,George Hughey with MSRC Vulnerabilities & Mitigations,other,16
2024,Nan Wang(@eternalsakura13),other,14
2024,Filip Dragović,other,13
2024,VictorV(Tang tianwen) with Kunlun Lab,other,12
2024,B1aN,other,11
2024,Zammis Clark,other,10
2024,Yuki Chen with Cyber KunLun,other,10
2024,Naceri with MSRC Vulnerabilities & Mitigations,other,10
2024,R4nger & Zhiniang Peng,other,10
2024,Mateusz Jurczyk with Google Project Zero,other,10
2024,Yuki Chen,other,9
2024,Andrew Ruddick with Microsoft Security Response Center,other,9
2024,ziming zhang with Ant Security Light-Year Lab,other,8
2024,Fangming Gu,other,8
2024,"Maxime Villard, of M.O.R.S.E.",other,8
2024,Rajesh Kumar with Microsoft,other,7
2024,CHEN QINGYANG with Topsec Alpha Team,other,7
2024,goodbyeselene,other,7
2024,"Lewis Lee , Chunyang Han and Zhiniang Peng",other,7
2024,Microsoft Offensive Research & Security Engineering with Microsoft,other,6
2024,Microsoft Offensive Research & Security Engineering,other,6
2024,bee13oy with Cyber Kunlun Lab,other,6
2024,FangMing Gu,other,6
2024,QingHe Xie,other,6
2024,"Zhang WangJunJie, He YiSheng with Hillstone Network Security Research Institute",other,6
2024,Felix Boulet,other,6
2024,zcgonvh,other,6
2024,Jun Kokatsu,other,6
2024,Qinghe Xie,other,6
2024,Lewis Lee,other,6
2024,Chunyang Han,other,6
2024,Zhiniang Peng,other,6
2024,Hafiizh with https://www.linkedin.com/in/hafiizh-7aa6bb31/,other,5
2024,Siemens Energy,other,5
2024,Emma Kirkpatrick ( @carrot_c4k3 ),other,5
2024,Narendra Bhati with Lead Penetration Tester at Suma Soft Pvt. Ltd. India,other,5
2024,Felix Boulet with Centre gouvernemental de cyberdéfense (CGCD),other,5
2024,Wen with CyberKunLun,other,5
2024,Philippe Laulheret with Cisco Talos,other,5
2024,BochengXiang(@Crispr) with FDU,other,5
2024,Nirmala Nawale with Microsoft,other,5
2024,Quan Jin with DBAPPSecurity WeBin Lab,other,5
2024,Erik Donker,other,5
2024,Jimmy Bayne,other,5
2024,3wyeye5 with OSR,other,4
2024,Yuval Avrahami,other,4
2024,luckyu with NorthSea,other,4
2024,wkai with Codesafe Team of Legendsec at QI-ANXIN Group,other,4
2024,wh1tc & Zhiniang Peng,other,4
2024,@sim0nsecurity,other,4
2024,Arnold Osipov with Morphisec,other,4
2024,Michael Gorelik with Morphisec,other,4
2024,Om Apip with ITSEC Asia,other,4
2024,Li Shuang and willJ with vulnerability research institute,other,4
2024,Cristi Dudescu,other,4
2024,Adam Hassan with Microsoft Offensive Research & Security Engineering,other,4
2024,Adam Hassan with Microsoft Offensive Research & Security Engineering (MORSE),other,4
2024,Terrynini with DEVCORE,other,3
2024,Sam Pope with MSRC Vulnerabilities & Mitigations,other,3
2024,Erik Egsgard with Field Effect Software,other,3
2024,HongZhenhao with TianGong Team of Legendsec at Qi'anxin Group,other,3
2024,Meir Bloya,other,3
2024,Mathieu Fiore Laroche with Centre gouvernemental de cyberdéfense (CGCD),other,3
2024,Anonymous working with Trend Micro Zero Day Initiative,other,3
2024,Shmuel Uzan with Morphisec,other,3
2024,Sandro Poppi,other,3
2024,Dimitrios Valsamaras with Microsoft,other,3
2024,Florian Schweins,other,3
2024,Adel from MSRC V&M,other,3
2024,Haifei Li with Check Point Research,other,3
2024,Sazzad Mahmud Tomal,other,3
2024,batram,other,3
2024,NGO VAN TU (@tusnj),other,3
2024,Tianyao Xu(@sat0rn3),other,3
2024,Marcin Wiazowski with Trend Micro Zero Day Initiative,other,3
2024,"Luke Papandrea, Microsoft Corporation",other,3
2024,kap0k,other,3
2024,Piotr Bazydlo (@chudypb) of Trend Micro Zero Day Initiative,other,3
2024,Netanel Ben Simon with Microsoft Offensive Research & Security Engineering,other,3
2024,Thijs Alkemade with Computest Sector 7,other,2
2024,Khaled Nassar with Computest Sector 7,other,2
2024,Daan Keuper with Computest Sector 7,other,2
2024,Peter Girnus (gothburz) of Trend Micro's Zero Day Initiative with Trend Micro,other,2
2024,Brennan Conroy of Microsoft Corporation,other,2
2024,Alon Leviev with SafeBreach,other,2
2024,Thunder_J with lichoin,other,2
2024,nevul37 with CW Research Inc.,other,2
2024,JimSRush with PrivSec Consulting,other,2
2024,luckyu,other,2
2024,Jongseong Kim (nevul37) with Ajou University,other,2
2024,Hyeongseok Jang (rotiple),other,2
2024,Markus Wulftange with CODE WHITE GmbH,other,2
2024,ʌ!ↄ⊥ojv with Kunlun Lab,other,2
2024,Anonymous with Trend Micro Zero Day Initiative,other,2
2024,Laith AL-Satari,other,2
2024,dwbzn with Aura Information Security,other,2
2024,@australeo,other,2
2024,Oleg Zaytsev with Guardio,other,2
2024,esakis,other,2
2024,Tomer Peled with Akamai,other,2
2024,Radek Zikmund of Microsoft Corporation,other,2
2024,lm0963 with TianGongLab of Legendsec at QI-ANXIN Group,other,2
2024,Cameron Vincent with Microsoft,other,2
2024,QingHe Xie and FangMing Gu,other,2
2024,Marcin Wiazowski working with Trend Micro Zero Day Initiative,other,2
2024,Philemon Orphee Favrod with Microsoft,other,2
2024,Josh Watson with Microsoft,other,2
2024,Ray Reskusich with Microsoft,other,2
2024,Guy Arazi with Microsoft,other,2
2024,Angelboy (@scwuaptx) from DEVCORE Research Team working with Trend Micro Zero Day Initiative,other,2
2024,George Hughey with MSRC Vulnerabilities and Mitigations,other,2
2024,cjM00n & Edwardzpeng,other,2
2024,Dr. Florian Hauser @frycos with CODE WHITE GmbH,other,2
2024,"Jongseong Kim , Byunghyun Kang , Sangjun Park , Yunjin Park , Kwon Yul and Seungchan Kim with 우리 오늘부터 0-day? (BoB 12th)",other,2
2024,Wen of KunlunLab,other,2
2024,Martin Wrona (martin_jw) with Digitec Galaxus AG,other,2
2024,0x140ce,other,2
2024,Peng Zhou (zpbrent) with Shanghai University,other,2
2024,Dan Reynolds with MSRC Vulnerabilities & Mitigations,other,2
2024,Jael Koh,other,2
2024,Levi Broderick of Microsoft Corporation,other,2
2024,Brent Mills,other,2
2024,Mahavir Surana with Microsoft,other,2
2024,Mohammad Deilamy(MDM) with Fuzzer Cloud,fuzz,2
2024,Benjamin Rodes with Microsoft CodeQL,other,2
2024,Oran Moyal,other,1
2024,Simon Xiao with Microsoft,other,1
2024,Xiaobo Wang with Microsoft,other,1
2024,"He YiSheng, Zhang WangJunJie with Hillstone Network Security Research Institute",other,1
2024,Simon Zuckerbraun of Trend Micro Zero Day Initiative,other,1
2024,Pete Batard with Akeo Consulting,other,1
2024,"Salim S.I, Richard Y Lin, Atlas Huang (CTOne/TrendMicro) with Trend Micro Zero Day Initiative",other,1
2024,Dmitrij Lenz and Vlad Stolyarov of Google's Threat Analysis Group,other,1
2024,Hugo VINCENT with Synacktiv,other,1
2024,Evan McBroom,other,1
2024,"Aman Jain , Steve Johnson",other,1
2024,Sophos X-Ops,other,1
2024,Andreas Klopsch,other,1
2024,BeiBei Zhao,other,1
2024,YingLi Sun,other,1
2024,"BeiBei Zhao, YingLi Sun, FangMing Gu and QingHe Xie",other,1
2024,Kajetan Rostojek,other,1
2024,Vladimir Abramzon with Microsoft Offensive Research Security Engineering,other,1
2024,Abdan Mukhithon Alkayyis,other,1
2024,Christopher Lee (cubeof11),other,1
2024,Michael Pizzicaroli with Charles Schwab,other,1
2024,Hafiizh with YoKo Kho & Fahad Alamri,other,1
2024,Eduardo Braun Prado with Trend Micro Zero Day Initiative,other,1
2024,Microsoft Offensive Research & Security Engineering (MORSE),other,1
2024,"Alex Appleton, D. E. Shaw & Co., L.P.",other,1
2024,"Roman Konecny , Microsoft",other,1
2024,an0nym0us,other,1
2024,"AhnLab and National Cyber Security Center(NCSC), Republic of Korea",other,1
2024,Luigino Camastra and Milánek with Gen Digital,other,1
2024,luckyu with MatrixCup,other,1
2024,Anonymous with SSD Secure Disclosure,other,1
2024,Andrey Charikov with Check Point Software Technologies,other,1
2024,Oded Vanunu with Check Point Software Technologies,other,1
2024,nsfocus tianji lab with Matrix Cup,other,1
2024,Simon Zuckerbraun and Peter Girnus (@gothburz) of Trend Micro with Trend Micro,other,1
2024,Matt Morris,other,1
2024,Crispr Xiang(@Crispr) with FDU,other,1
2024,Eyal Ronen (Tel Aviv University) with Michal Shagam (Tel Aviv University),other,1
2024,Yarden Shafir,other,1
2024,hazard,other,1
2024,Fraunhofer FKIE CA&D,other,1
2024,YingQi Shi (@Mas0n) with DBAPPSecurity WeBin Lab,other,1
2024,Dan Reynolds and Sam Pope with MSRC Vulnerabilities & Mitigations,other,1
2024,Kyle Westhaus with Microsoft Offensive Research & Security Engineering (MORSE),other,1
2024,sunflower@knownsec404team,other,1
2024,John Jackson,other,1
2024,JeongOh Kyea of Theori working with SSD Secure Disclosure,other,1
2024,anonymous with MatrixCup,other,1
2024,Anonymous with Trend Micro Zero day Initiative,other,1
2024,Harry Withington with Aura Information Security,other,1
2024,Ilan Kotler,other,1
2024,Nicholas Zubrisky (@NZubrisky) of Trend Micro Zero Day Initiative,other,1
2024,Metin Yunus Kandemir,other,1
2024,Michael Boeynaems with Splynter,other,1
2024,Ezrakiez with MatrixCup,other,1
2024,Jhilakshi,other,1
2024,Evan Grant with Tenable,other,1
2024,Jimi Sebree with Tenable,other,1
2024,wtm with Offensi,other,1
2024,MUHAMMAD ZAID GHIFARI with KALIMANTAN UTARA,other,1
2024,Yunyi Zhang with NUDT,other,1
2024,osarc with VRI,other,1
2024,Jmini,other,1
2024,boolgombear,other,1
2024,diversenok,other,1
2024,Minghao Lin,other,1
2024,Agustin Toribio Moreno with Microsoft,other,1
2024,Unpatched.ai,other,1
2024,Jonathan Birch with Microsoft,other,1
2024,CyFrA,other,1
2024,"Alex Ionescu, working for Winsider Seminars & Solutions, Inc.",other,1
2024,st4nly0n working with Trend Micro Zero Day Initiative,other,1
2024,dkdfcd,other,1
2024,Advanced Research Team with CrowdStrike,other,1
2024,Peter Girnus of Trend Micro Zero Day Initiative,other,1
2024,James Davis,other,1
2024,Nikolay Salnikov with Microsoft,other,1
2024,SmallerDragon,other,1
2024,Nikolai Skliarenko with Trend Micro,other,1
2024,Jose Polo Bolano with Microsoft,other,1
2024,Dhiral Patel,other,1
2024,Jan Vojtěšek with Avast,other,1
2024,Eric Lawrence with Microsoft,other,1
2024,thongvv of GE Security (VNG),other,1
2024,"Aaron Erlandson, Trevor Harris, Jeff Klouda and Maggie Li",other,1
2024,Internally found by Microsoft,other,1
